Player,From,To,Years,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS,All Star,All NBA,All ABA,All Rookie,All Defensive,AST Champ,Scoring Champ,Most Improved,Sixth Man,DPOY,ROY,AS MVP,CF MVP,Finals MVP,MVP,Championships,NBA 75 Team,ABA All-Time Team,In_Hall_of_fame
Mike McGee,1982,1990,9,520,9.6,2.1,1.2,48.7,35.4,59.7,52.3,14.0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
George McGinnis,1972,1982,11,842,20.2,11.0,3.7,45.8,27.3,66.4,46.1,20.0,74.6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1.0
Tracy McGrady,1998,2012,15,938,19.6,5.6,4.4,43.5,33.8,74.6,47.0,22.1,97.3,7,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0
Dominic McGuire,2008,2013,6,342,2.7,3.4,1.2,41.9,18.8,65.8,42.0,9.8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kevin McHale,1981,1993,13,971,17.9,7.3,1.7,55.4,26.1,79.8,55.5,20.0,113.0,7,1,0,1,6,0,0,0,2,0,0,0,0,0,0,3,1,0,1.0
Jim McIlvaine,1995,2001,7,401,2.7,3.1,0.3,44.6,10.0,55.1,44.7,10.0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeff McInnis,1997,2008,12,576,9.4,2.0,4.4,43.1,32.8,79.6,46.1,12.6,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kevin McKenna,1982,1988,7,243,5.4,1.3,1.4,41.4,36.7,81.9,45.6,10.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Forrest McKenzie,1987,1987,1,6,2.8,1.2,0.2,25.0,50.0,100.0,26.8,-2.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Derrick McKey,1988,2002,15,937,11.0,4.7,2.4,48.6,31.6,77.9,49.8,13.9,61.8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aaron McKie,1995,2007,13,793,7.4,3.3,2.7,43.8,35.0,77.9,47.5,12.8,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Billy McKinney,1979,1986,8,476,8.0,1.4,3.5,49.3,6.3,82.0,49.3,13.7,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Carlton McKinney,1990,1992,3,9,2.4,1.4,0.8,24.4,0.0,50.0,24.4,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Keith McLeod,2004,2007,4,200,5.5,1.3,2.7,35.7,28.2,80.0,38.6,9.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Roshown McLeod,1999,2001,3,113,7.2,2.7,1.1,40.9,11.1,81.9,41.2,10.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nate McMillan,1987,1998,12,796,5.9,4.0,6.1,44.3,34.3,65.0,47.9,14.5,50.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tom McMillen,1976,1986,11,729,8.1,4.0,1.1,48.3,12.0,80.6,48.3,12.2,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mark McNamara,1983,1991,9,278,3.5,3.0,0.3,51.2,17.7,54.8,51.2,10.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Jerel McNeal,2015,2015,1,6,1.5,0.5,0.3,27.3,50.0,100.0,31.8,1.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris McNealy,1986,1988,3,108,4.3,4.6,1.0,45.6,23.4,65.8,45.6,10.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paul McPherson,2001,2001,1,55,4.8,1.4,0.7,50.5,16.7,72.4,50.9,13.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cozell McQueen,1987,1987,1,3,2.0,2.7,0.0,100.0,23.4,67.6,100.0,58.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stanislav Medvedenko,2001,2007,7,263,5.3,2.8,0.5,45.0,15.4,74.0,45.1,13.3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
Darnell Mee,1994,1995,2,40,1.9,0.9,0.5,31.2,22.2,44.4,34.4,6.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scott Meents,1990,1991,2,39,1.8,1.0,0.4,36.1,100.0,70.4,36.8,11.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gal Mekel,2014,2015,2,35,2.3,0.8,2.2,31.1,21.7,66.7,33.5,4.8,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Fab Melo,2013,2013,1,6,1.2,0.5,0.0,50.0,14.2,25.0,50.0,4.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Mengelt,1972,1981,10,636,9.8,1.9,2.1,47.9,0.0,80.9,47.9,14.6,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pops Mensah-Bonsu,2007,2011,5,61,3.0,3.0,0.2,41.0,0.0,58.9,41.0,12.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ron Mercer,1998,2005,8,432,13.6,3.1,2.1,42.9,25.0,80.8,43.4,12.5,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Joe Meriweather,1976,1985,10,670,8.1,5.6,0.9,51.1,33.3,68.7,51.1,12.7,27.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Loren Meyer,1996,1999,4,140,4.6,3.4,0.6,43.2,34.8,69.6,43.9,8.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Larry Micheaux,1984,1985,2,96,3.4,2.7,0.5,56.7,0.0,61.0,56.7,15.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Mihm,2001,2009,9,436,7.5,5.3,0.5,45.9,23.1,70.4,45.9,13.4,13.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aaron Miles,2006,2006,1,19,0.8,0.7,1.3,33.3,27.9,100.0,33.3,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darius Miles,2001,2009,9,446,10.1,4.9,1.9,47.2,16.8,59.0,47.4,13.9,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marko Milič,1998,1999,2,44,2.5,0.7,0.3,56.0,42.9,64.7,57.7,14.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darko Miličić,2004,2013,10,468,6.0,4.2,0.9,46.0,0.0,57.4,46.0,12.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Andre Miller,2000,2016,17,1304,12.5,3.7,6.5,46.1,21.7,80.7,46.8,17.4,100.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthony Miller,1995,2005,11,181,2.8,2.7,0.4,51.0,25.0,57.6,51.3,13.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bob Miller,1984,1984,1,2,2.0,2.5,0.5,66.7,23.4,67.6,66.7,25.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brad Miller,1999,2012,14,868,11.2,7.1,2.8,48.0,33.0,80.4,49.4,17.5,76.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dick Miller,1981,1981,1,8,1.0,0.9,0.6,44.4,0.0,67.6,44.4,3.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oliver Miller,1993,2004,12,493,7.4,5.9,2.2,53.4,11.6,63.9,53.5,15.2,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Quincy Miller,2013,2015,3,69,4.3,2.4,0.5,35.0,29.2,70.6,40.4,8.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Reggie Miller,1988,2005,18,1389,18.2,3.0,3.0,47.1,39.5,88.8,54.4,18.4,174.4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Chris Mills,1994,2003,10,568,11.2,4.9,1.9,43.2,35.1,81.7,47.1,13.3,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terry Mills,1991,2001,11,678,10.6,5.4,1.3,45.7,38.4,78.1,50.0,14.7,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Harold Miner,1993,1996,4,200,9.0,2.2,1.2,46.0,31.1,78.5,46.8,12.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Yao Ming,2003,2011,9,486,19.0,9.2,1.6,52.4,20.0,83.3,52.5,23.0,65.9,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Dirk Minniefield,1986,1988,3,222,5.3,1.7,3.8,47.0,27.2,73.9,48.1,11.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Greg Minor,1995,1999,5,277,6.9,2.7,1.4,47.8,22.6,76.7,48.5,12.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jason Miskiri,2000,2000,1,1,0.0,0.0,1.0,0.0,0.0,73.7,0.0,-12.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Mitchell,1979,1988,10,759,19.8,5.6,1.3,49.3,21.6,77.9,49.4,16.7,50.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sam Mitchell,1990,2002,13,994,8.7,3.7,1.1,44.7,22.3,78.4,45.1,12.6,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Todd Mitchell,1989,1989,1,24,5.1,2.1,0.9,44.3,23.4,57.8,44.3,7.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tony Mitchell,2014,2014,1,3,2.0,0.3,0.3,60.0,0.0,67.6,60.0,30.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tony Mitchell,2014,2014,1,21,1.0,1.2,0.1,41.7,100.0,57.9,45.8,18.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Steve Mix,1970,1983,14,788,10.6,5.3,1.8,49.9,28.6,80.3,49.9,16.2,57.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cuttino Mobley,1999,2009,11,747,16.0,3.9,2.7,43.3,37.8,83.5,48.7,14.4,52.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eric Mobley,1995,1997,3,113,3.9,3.1,0.5,54.1,75.0,47.5,54.5,10.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nazr Mohammed,1999,2016,18,1005,5.8,4.7,0.4,48.6,0.0,64.0,48.6,15.0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Jérôme Moïso,2001,2005,5,145,2.7,2.7,0.3,48.9,0.0,59.3,48.9,12.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paul Mokeski,1980,1991,12,694,4.0,3.4,0.7,45.1,21.6,69.4,45.3,8.9,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sidney Moncrief,1980,1991,12,767,15.6,4.7,3.6,50.2,28.4,83.1,50.9,18.7,90.3,5,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0
Sergei Monia,2006,2006,1,26,3.0,2.0,0.7,33.3,26.5,71.4,38.5,6.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rodney Monroe,1992,1992,1,38,3.4,0.9,0.7,36.8,22.2,82.6,38.9,8.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eric Montross,1995,2002,8,465,4.5,4.6,0.4,49.0,0.0,47.8,49.0,9.1,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jamario Moon,2008,2012,5,286,6.3,4.3,1.0,46.1,32.9,80.3,51.8,13.1,14.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Andre Moore,1988,1988,1,10,2.4,1.4,0.6,33.3,23.4,75.0,33.3,12.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Johnny Moore,1981,1990,10,520,9.4,3.0,7.4,46.0,25.1,71.2,47.1,16.7,30.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lowes Moore,1981,1983,3,112,6.7,2.0,2.8,44.2,20.0,75.0,45.0,10.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mikki Moore,1999,2012,14,564,5.8,3.9,0.7,55.1,15.4,74.3,55.1,12.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ron Moore,1988,1988,1,14,1.7,0.6,0.1,31.0,14.2,75.0,31.0,2.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tracy Moore,1992,1997,6,119,7.0,1.5,1.0,40.4,34.4,83.8,45.6,12.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Guy Morgan,1983,1983,1,8,1.9,2.1,0.9,29.2,27.9,25.0,29.2,9.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darren Morningstar,1994,1994,1,23,4.2,3.5,0.7,47.6,14.2,60.0,47.6,8.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Morris,1989,1999,11,747,11.0,4.7,1.6,44.1,30.6,73.9,47.5,15.1,37.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darius Morris,2012,2015,4,132,3.3,1.0,1.4,38.4,32.2,63.0,43.9,7.7,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isaiah Morris,1993,1993,1,25,2.2,0.5,0.2,45.6,23.4,75.0,45.6,10.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Randolph Morris,2007,2010,4,74,1.9,1.4,0.1,42.6,14.2,54.5,42.6,6.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terence Morris,2002,2006,5,139,3.4,2.7,0.7,40.7,19.6,71.1,42.8,9.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Adam Morrison,2007,2010,4,161,7.5,2.1,1.4,37.3,33.1,71.0,42.3,7.4,-1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
Mike Morrison,1990,1990,1,36,2.0,0.6,0.3,33.8,28.6,80.0,35.3,4.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dwayne Morton,1995,1995,1,41,4.1,1.4,0.4,38.8,36.0,68.2,42.2,11.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Morton,1990,1992,3,128,4.8,1.3,2.7,38.6,22.4,78.7,39.9,10.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Richard Morton,1989,1989,1,2,3.0,0.0,0.5,75.0,27.9,73.7,75.0,12.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perry Moss,1986,1987,2,136,3.9,1.5,1.5,41.5,17.4,72.2,42.3,9.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lawrence Moten,1996,1998,3,119,6.3,1.5,1.5,40.8,29.9,65.2,45.0,12.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hanno Möttölä,2001,2002,2,155,4.6,2.9,0.5,44.2,6.3,78.3,44.3,8.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arnett Moultrie,2013,2014,2,59,3.6,3.1,0.2,54.7,23.4,66.7,54.7,14.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Alonzo Mourning,1993,2008,16,838,17.1,8.5,1.1,52.7,24.7,69.2,52.9,21.2,89.7,7,2,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1.0
Byron Mullens,2010,2014,5,189,7.4,4.2,0.8,40.8,31.9,70.6,44.8,12.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Mullin,1986,2001,16,986,18.2,4.1,3.5,50.9,38.4,86.5,54.0,18.8,93.1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Todd Mundt,1996,1996,1,33,1.1,0.8,0.1,39.0,14.2,62.5,39.0,7.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Munk,1991,1991,1,11,1.2,1.3,0.1,42.9,23.4,58.3,42.9,14.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eric Murdock,1992,2000,9,508,10.1,2.5,4.9,43.8,34.3,78.6,47.3,17.4,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gheorghe Mureșan,1994,2000,7,307,9.8,6.4,0.5,57.3,0.0,64.4,57.3,18.1,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Calvin Murphy,1971,1983,13,1002,17.9,2.1,4.4,48.2,13.9,89.2,48.3,18.0,84.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Erik Murphy,2014,2014,1,24,0.3,0.3,0.1,23.1,0.0,67.6,23.1,0.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jay Murphy,1985,1988,4,67,2.4,1.7,0.2,33.2,0.0,60.7,33.2,6.7,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kevin Murphy,2013,2013,1,17,0.9,0.2,0.1,25.0,20.0,73.7,26.8,-4.5,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ronnie Murphy,1988,1988,1,18,2.0,0.6,0.3,28.6,25.0,63.6,29.6,2.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tod Murphy,1988,1994,7,191,5.5,4.9,1.0,45.4,29.0,67.9,46.4,11.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Troy Murphy,2002,2013,12,729,10.8,7.8,1.5,44.5,38.8,78.5,49.3,15.4,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lamond Murray,1995,2006,12,736,11.3,4.1,1.3,43.0,36.0,75.9,46.6,14.1,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ronald Murray,2003,2010,8,487,9.9,2.1,2.3,41.4,30.4,72.5,45.2,12.7,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tracy Murray,1993,2004,12,659,9.0,2.5,0.8,43.0,38.8,82.9,50.4,14.6,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Toure' Murry,2014,2015,2,56,2.6,0.8,0.9,43.3,41.7,61.0,45.1,10.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jerrod Mustaf,1991,1994,4,179,4.0,2.5,0.6,44.9,0.0,64.8,44.9,10.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dikembe Mutombo,1992,2009,18,1196,9.8,10.3,1.0,51.8,0.0,68.4,51.8,17.2,117.0,8,3,0,1,6,0,0,0,0,4,0,0,0,0,0,0,0,0,1.0
Martin Müürsepp,1997,1998,2,83,4.7,2.2,0.6,42.5,32.3,69.3,45.7,14.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pete Myers,1987,1998,12,377,4.8,1.8,2.1,42.1,21.9,66.8,43.1,9.9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hamady N'Diaye,2011,2014,4,33,0.6,0.8,0.1,46.7,14.2,46.2,46.7,3.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Makhtar N'Diaye,1999,1999,1,4,1.3,1.3,0.3,25.0,23.4,75.0,25.0,3.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mamadou N'Diaye,2001,2005,5,69,3.8,3.3,0.1,42.7,0.0,73.6,42.7,13.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boniface N'Dong,2006,2006,1,23,2.2,1.6,0.3,41.5,0.0,66.7,41.5,11.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boštjan Nachbar,2003,2008,6,317,7.1,2.6,0.9,40.6,37.5,78.4,49.4,11.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lee Nailon,2001,2006,6,306,8.6,3.1,1.0,47.4,11.1,78.6,47.4,14.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eduardo Nájera,2001,2012,12,619,4.9,3.7,0.8,48.1,31.1,67.1,50.3,12.0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Larry Nance,1982,1994,13,920,17.1,8.0,2.6,54.6,14.5,75.5,54.6,19.9,109.6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Steve Nash,1997,2014,18,1217,14.3,3.0,8.5,49.0,42.8,90.4,55.6,20.0,129.7,8,7,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,1.0
Swen Nater,1974,1984,11,722,12.4,11.6,1.7,53.5,10.0,74.8,53.5,17.6,58.5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
Howard Nathan,1996,1996,1,5,2.6,0.0,0.4,55.6,0.0,75.0,55.6,11.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Calvin Natt,1980,1990,11,599,17.2,6.8,2.2,52.8,21.9,76.8,52.9,17.9,57.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kenny Natt,1981,1985,5,49,3.1,0.8,0.8,41.7,20.0,62.1,42.3,7.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Juan Carlos Navarro,2008,2008,1,82,10.9,2.6,2.2,40.2,36.1,84.9,50.4,11.9,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Craig Neal,1989,1991,3,63,2.5,0.7,2.5,37.3,30.2,60.0,41.5,7.0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ed Nealy,1983,1993,11,540,2.7,3.3,0.7,49.8,29.2,68.4,51.5,10.5,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Nemanja Nedović,2014,2014,1,24,1.1,0.6,0.5,20.5,16.7,87.5,24.4,-1.7,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DeMarcus Nelson,2009,2009,1,13,4.1,1.8,1.0,44.4,0.0,35.7,44.4,6.5,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ruben Nembhard,1997,1997,1,10,4.0,0.8,1.7,43.2,0.0,80.0,43.2,13.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyrone Nesby,1999,2002,4,255,9.5,3.7,1.5,40.4,31.6,77.2,44.6,12.7,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Martin Nessley,1988,1988,1,44,1.1,1.9,0.4,38.5,14.2,44.4,38.5,2.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rasho Nesterović,1999,2010,12,811,6.8,5.1,1.0,50.2,7.7,58.5,50.2,13.3,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Chuck Nevitt,1983,1994,12,155,1.6,1.5,0.1,43.8,14.2,58.9,43.8,9.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Melvin Newbern,1993,1993,1,33,3.6,1.1,1.7,37.2,12.5,56.7,37.6,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ivano Newbill,1995,1998,4,134,1.5,2.6,0.4,39.4,100.0,43.3,39.6,7.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ira Newble,2001,2008,8,380,5.1,2.9,0.9,44.6,34.1,77.8,47.0,9.6,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Newlin,1972,1982,11,837,14.9,3.0,4.0,46.6,30.2,87.0,46.9,15.5,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Johnny Newman,1987,2002,16,1159,11.0,2.2,1.5,46.1,33.6,81.0,49.2,12.9,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Demetris Nichols,2008,2009,2,18,1.2,0.4,0.1,28.1,20.0,50.0,32.8,0.7,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gaylon Nickerson,1997,1997,1,4,3.8,1.3,0.3,33.3,0.0,100.0,33.3,12.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Carl Nicks,1981,1983,3,156,6.8,1.9,1.6,46.2,0.0,57.0,46.2,10.5,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Niles,1981,1981,1,44,2.6,1.3,0.3,34.8,50.0,45.9,35.5,6.7,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
